onset	duration	trial_type	disobedience	InstructionToButtonTime	InstructionToToneTime
11.29	0.2	AudioTone	n/a	n/a	n/a
11.29	0.2	Audio	n/a	n/a	n/a
11.29	0.2	AudioTone	n/a	n/a	n/a
11.299999999999999	11.260000000000003	RatingScale	n/a	n/a	n/a
22.690000000000005	0.0	FixationCross	n/a	n/a	n/a
24.550000000000004	0.0	FixationCross	n/a	n/a	n/a
28.950000000000003	0.5	AudioInstruction	n/a	3.450000000000003	4.689999999999998
28.950000000000003	0.5	AudioDontSendShock	n/a	n/a	n/a
28.950000000000003	0.5	Audio	n/a	n/a	n/a
31.480000000000004	0.0	Map2	n/a	n/a	n/a
32.400000000000006	0.0	Button	n/a	n/a	n/a
32.400000000000006	0.0	CommanderNoShock	n/a	n/a	n/a
32.56999999999999	1.5	WitnessNoShock	n/a	n/a	n/a
33.64	0.2	AudioTone	n/a	n/a	n/a
33.64	0.2	AudioTone	n/a	n/a	n/a
33.64	0.0	LogNoShock	n/a	n/a	n/a
33.64	0.2	Audio	n/a	n/a	n/a
33.65	9.07	RatingScale	n/a	n/a	n/a
42.83	0.0	FixationCross	n/a	n/a	n/a
44.44	0.0	FixationCross	n/a	n/a	n/a
49.44	0.5	Audio	n/a	n/a	n/a
49.44	0.5	AudioDontSendShock	n/a	n/a	n/a
49.44	0.5	AudioInstruction	n/a	3.760000000000005	4.930000000000007
51.97	0.0	Map1	n/a	n/a	n/a
53.2	0.0	Button	n/a	n/a	n/a
53.2	0.0	CommanderNoShock	n/a	n/a	n/a
53.3	1.5	WitnessNoShock	n/a	n/a	n/a
54.370000000000005	0.0	LogNoShock	n/a	n/a	n/a
54.370000000000005	0.2	AudioTone	n/a	n/a	n/a
54.370000000000005	0.2	Audio	n/a	n/a	n/a
54.370000000000005	0.2	AudioTone	n/a	n/a	n/a
54.38	8.050000000000004	RatingScale	n/a	n/a	n/a
62.540000000000006	0.0	FixationCross	n/a	n/a	n/a
64.39	0.0	FixationCross	n/a	n/a	n/a
65.19	0.5	AudioSendShock	n/a	n/a	n/a
65.19	0.5	AudioInstruction	n/a	3.450000000000003	4.030000000000001
65.19	0.5	Audio	n/a	n/a	n/a
67.72	0.0	Map2	n/a	n/a	n/a
68.64	0.0	Button	n/a	n/a	n/a
68.64	0.0	CommanderShock	n/a	n/a	n/a
68.76	1.5	WitnessShock	n/a	n/a	n/a
69.22	0.2	AudioTone	n/a	n/a	n/a
69.22	0.2	AudioTone	n/a	n/a	n/a
69.22	0.0	LogShock	n/a	n/a	n/a
69.22	0.2	Audio	n/a	n/a	n/a
69.23	8.060000000000002	RatingScale	n/a	n/a	n/a
77.39	0.0	FixationCross	n/a	n/a	n/a
79.0	0.0	FixationCross	n/a	n/a	n/a
81.60000000000001	0.5	Audio	n/a	n/a	n/a
81.60000000000001	0.5	AudioInstruction	n/a	3.3599999999999994	4.219999999999999
81.60000000000001	0.5	AudioSendShock	n/a	n/a	n/a
84.13	0.0	Map1	n/a	n/a	n/a
84.96000000000001	0.0	CommanderShock	n/a	n/a	n/a
84.76	1.5	WitnessShock	n/a	n/a	n/a
85.25	0.0	AgentShock	n/a	n/a	n/a
85.62	1.5	WitnessShock	n/a	n/a	n/a
85.82000000000001	0.2	Audio	n/a	n/a	n/a
85.82000000000001	0.2	AudioTone	n/a	n/a	n/a
85.82000000000001	0.2	AudioTone	n/a	n/a	n/a
85.83000000000001	10.099999999999994	RatingScale	n/a	n/a	n/a
96.05000000000001	0.0	FixationCross	n/a	n/a	n/a
98.06	0.0	FixationCross	n/a	n/a	n/a
98.25999999999999	0.5	AudioSendShock	n/a	n/a	n/a
98.25999999999999	0.5	Audio	n/a	n/a	n/a
98.25999999999999	0.5	AudioInstruction	n/a	3.4399999999999977	4.2900000000000205
100.78	0.0	Map2	n/a	n/a	n/a
101.69999999999999	0.0	CommanderShock	n/a	n/a	n/a
101.49999999999999	1.5	WitnessShock	n/a	n/a	n/a
102.0	0.0	AgentShock	n/a	n/a	n/a
102.35000000000001	1.5	WitnessShock	n/a	n/a	n/a
102.55000000000001	0.2	AudioTone	n/a	n/a	n/a
102.55000000000001	0.2	AudioTone	n/a	n/a	n/a
102.55000000000001	0.2	Audio	n/a	n/a	n/a
102.56000000000002	9.059999999999988	RatingScale	n/a	n/a	n/a
111.72999999999999	0.0	FixationCross	n/a	n/a	n/a
113.64000000000001	0.0	FixationCross	n/a	n/a	n/a
114.44	0.5	AudioInstruction	n/a	4.289999999999992	5.159999999999997
114.44	0.5	Audio	n/a	n/a	n/a
114.44	0.5	AudioDontSendShock	n/a	n/a	n/a
116.97	0.0	Map1	n/a	n/a	n/a
118.72999999999999	0.0	CommanderNoShock	n/a	n/a	n/a
118.52999999999999	1.5	WitnessNoShock	n/a	n/a	n/a
119.07	0.0	AgentNoShock	n/a	n/a	n/a
119.39999999999999	1.5	WitnessNoShock	n/a	n/a	n/a
119.6	0.2	Audio	n/a	n/a	n/a
119.6	0.2	AudioTone	n/a	n/a	n/a
119.6	0.0	LogNoShock	n/a	n/a	n/a
119.61	8.060000000000016	RatingScale	n/a	n/a	n/a
127.78999999999999	0.0	FixationCross	n/a	n/a	n/a
129.33	0.0	FixationCross	n/a	n/a	n/a
133.73	0.5	AudioInstruction	n/a	3.8400000000000034	4.700000000000017
133.73	0.5	Audio	n/a	n/a	n/a
133.73	0.5	AudioDontSendShock	n/a	n/a	n/a
136.26	0.0	Map2	n/a	n/a	n/a
137.57	0.0	Button	n/a	n/a	n/a
137.57	0.0	CommanderNoShock	n/a	n/a	n/a
137.69000000000003	1.5	WitnessNoShock	n/a	n/a	n/a
138.43	0.2	AudioTone	n/a	n/a	n/a
138.43	0.0	LogNoShock	n/a	n/a	n/a
138.43	0.2	Audio	n/a	n/a	n/a
138.43	0.2	AudioTone	n/a	n/a	n/a
138.44	11.099999999999994	RatingScale	n/a	n/a	n/a
149.65	0.0	FixationCross	n/a	n/a	n/a
151.48	0.0	FixationCross	n/a	n/a	n/a
151.68	0.5	AudioInstruction	n/a	4.4199999999999875	4.97999999999999
151.68	0.5	Audio	n/a	n/a	n/a
151.68	0.5	AudioDontSendShock	n/a	n/a	n/a
154.2	0.0	Map1	n/a	n/a	n/a
156.1	0.0	CommanderNoShock	n/a	n/a	n/a
155.9	1.5	WitnessNoShock	n/a	n/a	n/a
156.42000000000002	0.0	AgentNoShock	n/a	n/a	n/a
156.46	1.5	WitnessNoShock	n/a	n/a	n/a
156.66	0.2	AudioTone	n/a	n/a	n/a
156.66	0.2	Audio	n/a	n/a	n/a
156.66	0.2	AudioTone	n/a	n/a	n/a
156.67	8.060000000000002	RatingScale	n/a	n/a	n/a
164.83	0.0	FixationCross	n/a	n/a	n/a
166.35	0.0	FixationCross	n/a	n/a	n/a
169.55	0.5	AudioInstruction	n/a	3.5	4.72999999999999
169.55	0.5	Audio	n/a	n/a	n/a
169.55	0.5	AudioSendShock	n/a	n/a	n/a
172.09	0.0	Map1	n/a	n/a	n/a
173.05	0.0	CommanderShock	n/a	n/a	n/a
172.85000000000002	1.5	WitnessShock	n/a	n/a	n/a
173.44	0.0	AgentShock	n/a	n/a	n/a
174.08	1.5	WitnessShock	n/a	n/a	n/a
174.28	0.2	Audio	n/a	n/a	n/a
174.28	0.2	AudioTone	n/a	n/a	n/a
174.28	0.0	LogShock	n/a	n/a	n/a
174.29	10.060000000000002	RatingScale	n/a	n/a	n/a
184.46	0.0	FixationCross	n/a	n/a	n/a
186.32	0.0	FixationCross	n/a	n/a	n/a
188.32	0.5	AudioSendShock	n/a	n/a	n/a
188.32	0.5	Audio	n/a	n/a	n/a
188.32	0.5	AudioInstruction	n/a	3.950000000000017	4.490000000000009
190.86	0.0	Map1	n/a	n/a	n/a
192.27	0.0	CommanderShock	n/a	n/a	n/a
192.07000000000002	1.5	WitnessShock	n/a	n/a	n/a
192.57	0.0	AgentShock	n/a	n/a	n/a
192.61	1.5	WitnessShock	n/a	n/a	n/a
192.81	0.2	AudioTone	n/a	n/a	n/a
192.81	0.2	Audio	n/a	n/a	n/a
192.82	0.0	LogShock	n/a	n/a	n/a
192.82999999999998	9.06000000000003	RatingScale	n/a	n/a	n/a
202.0	0.0	FixationCross	n/a	n/a	n/a
203.36	0.0	FixationCross	n/a	n/a	n/a
204.16	0.5	AudioSendShock	n/a	n/a	n/a
204.16	0.5	AudioInstruction	n/a	3.569999999999993	4.800000000000011
204.16	0.5	Audio	n/a	n/a	n/a
206.68	0.0	Map1	n/a	n/a	n/a
207.73	0.0	CommanderShock	n/a	n/a	n/a
207.53	1.5	WitnessShock	n/a	n/a	n/a
208.13	0.0	AgentShock	n/a	n/a	n/a
208.76000000000002	1.5	WitnessShock	n/a	n/a	n/a
208.96	0.2	AudioTone	n/a	n/a	n/a
208.96	0.0	LogShock	n/a	n/a	n/a
208.96	0.2	Audio	n/a	n/a	n/a
208.97	9.159999999999997	RatingScale	n/a	n/a	n/a
218.23	0.0	FixationCross	n/a	n/a	n/a
220.25	0.0	FixationCross	n/a	n/a	n/a
224.64999999999998	0.5	Audio	n/a	n/a	n/a
224.64999999999998	0.5	AudioInstruction	n/a	3.490000000000009	4.380000000000052
224.64999999999998	0.5	AudioDontSendShock	n/a	n/a	n/a
227.17000000000002	0.0	Map1	n/a	n/a	n/a
228.14	0.0	Button	n/a	n/a	n/a
228.14	0.0	CommanderNoShock	n/a	n/a	n/a
228.3	1.5	WitnessNoShock	n/a	n/a	n/a
229.03000000000003	0.2	AudioTone	n/a	n/a	n/a
229.03000000000003	0.2	AudioTone	n/a	n/a	n/a
229.03000000000003	0.2	Audio	n/a	n/a	n/a
229.03000000000003	0.0	LogNoShock	n/a	n/a	n/a
229.04000000000002	9.069999999999993	RatingScale	n/a	n/a	n/a
238.20999999999998	0.0	FixationCross	n/a	n/a	n/a
239.53000000000003	0.0	FixationCross	n/a	n/a	n/a
245.73000000000002	0.5	AudioInstruction	n/a	4.699999999999989	5.579999999999984
245.73000000000002	0.5	AudioSendShock	n/a	n/a	n/a
245.73000000000002	0.5	Audio	n/a	n/a	n/a
248.26	0.0	Map1	n/a	n/a	n/a
250.43	0.0	CommanderShock	n/a	n/a	n/a
250.23000000000002	1.5	WitnessShock	n/a	n/a	n/a
250.76999999999998	0.0	AgentShock	n/a	n/a	n/a
251.11	1.5	WitnessShock	n/a	n/a	n/a
251.31	0.2	Audio	n/a	n/a	n/a
251.31	0.2	AudioTone	n/a	n/a	n/a
251.32	0.0	LogShock	n/a	n/a	n/a
251.32999999999998	10.060000000000002	RatingScale	n/a	n/a	n/a
261.49	0.0	FixationCross	n/a	n/a	n/a
262.6	0.0	FixationCross	n/a	n/a	n/a
266.4	0.5	Audio	n/a	n/a	n/a
266.4	0.5	AudioSendShock	n/a	n/a	n/a
266.4	0.5	AudioInstruction	n/a	4.740000000000009	5.890000000000043
268.93	0.0	Map2	n/a	n/a	n/a
271.14	0.0	Button	n/a	n/a	n/a
271.14	0.0	CommanderShock	n/a	n/a	n/a
271.26	1.5	WitnessShock	n/a	n/a	n/a
272.29	0.2	Audio	n/a	n/a	n/a
272.29	0.2	AudioTone	n/a	n/a	n/a
272.29	0.2	AudioTone	n/a	n/a	n/a
272.3	0.0	LogShock	n/a	n/a	n/a
272.31	11.050000000000011	RatingScale	n/a	n/a	n/a
283.47	0.0	FixationCross	n/a	n/a	n/a
285.26	0.0	FixationCross	n/a	n/a	n/a
287.86	0.5	AudioInstruction	n/a	5.360000000000014	5.949999999999989
287.86	0.5	AudioDontSendShock	n/a	n/a	n/a
287.86	0.5	Audio	n/a	n/a	n/a
290.38	0.0	Map1	n/a	n/a	n/a
293.22	0.0	Button	n/a	n/a	n/a
293.22	0.0	CommanderNoShock	n/a	n/a	n/a
293.37	1.5	WitnessNoShock	n/a	n/a	n/a
293.81	0.2	Audio	n/a	n/a	n/a
293.81	0.2	AudioTone	n/a	n/a	n/a
293.81	0.0	LogNoShock	n/a	n/a	n/a
293.81	0.2	AudioTone	n/a	n/a	n/a
293.82	11.060000000000002	RatingScale	n/a	n/a	n/a
304.99	0.0	FixationCross	n/a	n/a	n/a
306.87	0.0	FixationCross	n/a	n/a	n/a
308.87	0.5	Audio	n/a	n/a	n/a
308.87	0.5	AudioInstruction	n/a	4.230000000000018	4.769999999999982
308.87	0.5	AudioSendShock	n/a	n/a	n/a
311.4	0.0	Map2	n/a	n/a	n/a
313.1	0.0	CommanderShock	n/a	n/a	n/a
312.90000000000003	1.5	WitnessShock	n/a	n/a	n/a
313.4	0.0	AgentShock	n/a	n/a	n/a
313.44	1.5	WitnessShock	n/a	n/a	n/a
313.64	0.2	AudioTone	n/a	n/a	n/a
313.64	0.0	LogShock	n/a	n/a	n/a
313.64	0.2	AudioTone	n/a	n/a	n/a
313.65	10.07000000000005	RatingScale	n/a	n/a	n/a
323.82	0.0	FixationCross	n/a	n/a	n/a
325.78000000000003	0.0	FixationCross	n/a	n/a	n/a
328.38	0.5	AudioInstruction	n/a	5.329999999999984	6.4599999999999795
328.38	0.5	AudioDontSendShock	n/a	n/a	n/a
328.38	0.5	Audio	n/a	n/a	n/a
330.91	0.0	Map2	n/a	n/a	n/a
333.71	0.0	Button	n/a	n/a	n/a
333.71	0.0	CommanderNoShock	n/a	n/a	n/a
333.81	1.5	WitnessNoShock	n/a	n/a	n/a
334.84	0.0	LogNoShock	n/a	n/a	n/a
334.84	0.2	Audio	n/a	n/a	n/a
334.84	0.2	AudioTone	n/a	n/a	n/a
334.84	0.2	AudioTone	n/a	n/a	n/a
334.84999999999997	9.06000000000006	RatingScale	n/a	n/a	n/a
344.02	0.0	FixationCross	n/a	n/a	n/a
345.38	0.0	FixationCross	n/a	n/a	n/a
346.78000000000003	0.5	AudioDontSendShock	n/a	n/a	n/a
346.78000000000003	0.5	AudioInstruction	n/a	3.819999999999993	4.7099999999999795
346.78000000000003	0.5	Audio	n/a	n/a	n/a
349.31	0.0	Map2	n/a	n/a	n/a
350.6	0.0	Button	n/a	n/a	n/a
350.6	0.0	CommanderNoShock	n/a	n/a	n/a
350.75	1.5	WitnessNoShock	n/a	n/a	n/a
351.49	0.2	AudioTone	n/a	n/a	n/a
351.49	0.2	AudioTone	n/a	n/a	n/a
351.49	0.2	Audio	n/a	n/a	n/a
351.49	0.0	LogNoShock	n/a	n/a	n/a
351.5	11.050000000000011	RatingScale	n/a	n/a	n/a
362.65	0.0	FixationCross	n/a	n/a	n/a
364.49	0.0	FixationCross	n/a	n/a	n/a
368.29	0.5	Audio	n/a	n/a	n/a
368.29	0.5	AudioInstruction	n/a	3.2899999999999636	4.560000000000002
368.29	0.5	AudioDontSendShock	n/a	n/a	n/a
370.82	0.0	Map1	n/a	n/a	n/a
371.58	0.0	Button	n/a	n/a	n/a
371.58	0.0	CommanderNoShock	n/a	n/a	n/a
371.82	1.5	WitnessNoShock	n/a	n/a	n/a
372.85	0.2	Audio	n/a	n/a	n/a
372.85	0.0	LogNoShock	n/a	n/a	n/a
372.85	0.2	AudioTone	n/a	n/a	n/a
372.85	0.2	AudioTone	n/a	n/a	n/a
372.86	11.069999999999993	RatingScale	n/a	n/a	n/a
384.03000000000003	0.0	FixationCross	n/a	n/a	n/a
385.61	0.0	FixationCross	n/a	n/a	n/a
392.41	0.5	AudioSendShock	n/a	n/a	n/a
392.41	0.5	AudioInstruction	n/a	3.8999999999999773	4.4599999999999795
392.41	0.5	Audio	n/a	n/a	n/a
394.94	0.0	Map2	n/a	n/a	n/a
396.31	0.0	Button	n/a	n/a	n/a
396.31	0.0	CommanderShock	n/a	n/a	n/a
396.43	1.5	WitnessShock	n/a	n/a	n/a
396.87	0.2	AudioTone	n/a	n/a	n/a
396.87	0.2	Audio	n/a	n/a	n/a
396.87	0.0	LogShock	n/a	n/a	n/a
396.87	0.2	AudioTone	n/a	n/a	n/a
396.89	9.060000000000002	RatingScale	n/a	n/a	n/a
406.06	0.0	FixationCross	n/a	n/a	n/a
407.56	0.0	FixationCross	n/a	n/a	n/a
408.96	0.5	Audio	n/a	n/a	n/a
408.96	0.5	AudioSendShock	n/a	n/a	n/a
408.96	0.5	AudioInstruction	n/a	3.8500000000000227	4.7000000000000455
411.49	0.0	Map1	n/a	n/a	n/a
412.81	0.0	Button	n/a	n/a	n/a
412.81	0.0	CommanderShock	n/a	n/a	n/a
412.92	1.5	WitnessShock	n/a	n/a	n/a
413.66	0.2	Audio	n/a	n/a	n/a
413.66	0.2	AudioTone	n/a	n/a	n/a
413.66	0.2	AudioTone	n/a	n/a	n/a
413.66	0.0	LogShock	n/a	n/a	n/a
413.67	10.069999999999993	RatingScale	n/a	n/a	n/a
423.85	0.0	FixationCross	n/a	n/a	n/a
425.71	0.0	FixationCross	n/a	n/a	n/a
428.91	0.5	Audio	n/a	n/a	n/a
428.91	0.5	AudioInstruction	n/a	3.329999999999984	3.8799999999999955
428.91	0.5	AudioSendShock	n/a	n/a	n/a
431.44	0.0	Map1	n/a	n/a	n/a
432.24	0.0	Button	n/a	n/a	n/a
432.24	0.0	CommanderShock	n/a	n/a	n/a
432.36	1.5	WitnessShock	n/a	n/a	n/a
432.79	0.2	AudioTone	n/a	n/a	n/a
432.79	0.2	Audio	n/a	n/a	n/a
432.79	0.2	AudioTone	n/a	n/a	n/a
432.8	0.0	LogShock	n/a	n/a	n/a
432.81	9.060000000000002	RatingScale	n/a	n/a	n/a
441.98	0.0	FixationCross	n/a	n/a	n/a
443.97	0.0	FixationCross	n/a	n/a	n/a
445.37	0.5	Audio	n/a	n/a	n/a
445.37	0.5	AudioInstruction	n/a	3.680000000000007	4.850000000000023
445.37	0.5	AudioSendShock	n/a	n/a	n/a
447.9	0.0	Map1	n/a	n/a	n/a
449.05	0.0	CommanderShock	n/a	n/a	n/a
448.85	1.5	WitnessShock	n/a	n/a	n/a
449.38	0.0	AgentShock	n/a	n/a	n/a
450.02000000000004	1.5	WitnessShock	n/a	n/a	n/a
450.22	0.0	LogShock	n/a	n/a	n/a
450.22	0.2	AudioTone	n/a	n/a	n/a
450.22	0.2	AudioTone	n/a	n/a	n/a
450.23	10.060000000000002	RatingScale	n/a	n/a	n/a
460.4	0.0	FixationCross	n/a	n/a	n/a
461.51	0.0	FixationCross	n/a	n/a	n/a
466.51	0.5	Audio	n/a	n/a	n/a
466.51	0.5	AudioDontSendShock	n/a	n/a	n/a
466.51	0.5	AudioInstruction	n/a	3.5	4.139999999999986
469.04	0.0	Map2	n/a	n/a	n/a
470.01	0.0	Button	n/a	n/a	n/a
470.01	0.0	CommanderNoShock	n/a	n/a	n/a
470.21000000000004	1.5	WitnessNoShock	n/a	n/a	n/a
470.65	0.2	AudioTone	n/a	n/a	n/a
470.65	0.0	LogNoShock	n/a	n/a	n/a
470.65	0.2	Audio	n/a	n/a	n/a
470.65	0.2	AudioTone	n/a	n/a	n/a
470.65999999999997	10.060000000000002	RatingScale	n/a	n/a	n/a
480.82	0.0	FixationCross	n/a	n/a	n/a
482.57	0.0	FixationCross	n/a	n/a	n/a
484.57	0.5	Audio	n/a	n/a	n/a
484.57	0.5	AudioDontSendShock	n/a	n/a	n/a
484.57	0.5	AudioInstruction	n/a	3.7799999999999727	4.409999999999968
487.09999999999997	0.0	Map1	n/a	n/a	n/a
488.34999999999997	0.0	Button	n/a	n/a	n/a
488.34999999999997	0.0	CommanderNoShock	n/a	n/a	n/a
488.55000000000007	1.5	WitnessNoShock	n/a	n/a	n/a
488.97999999999996	0.2	AudioTone	n/a	n/a	n/a
488.97999999999996	0.0	LogNoShock	n/a	n/a	n/a
488.97999999999996	0.2	Audio	n/a	n/a	n/a
488.97999999999996	0.2	AudioTone	n/a	n/a	n/a
488.98999999999995	10.06000000000006	RatingScale	n/a	n/a	n/a
499.15000000000003	0.0	FixationCross	n/a	n/a	n/a
500.43	0.0	FixationCross	n/a	n/a	n/a
504.83	0.5	AudioInstruction	n/a	3.3500000000000227	4.310000000000059
504.83	0.5	Audio	n/a	n/a	n/a
504.83	0.5	AudioSendShock	n/a	n/a	n/a
507.35999999999996	0.0	Map2	n/a	n/a	n/a
508.18	0.0	CommanderShock	n/a	n/a	n/a
507.98	1.5	WitnessShock	n/a	n/a	n/a
508.59	0.0	AgentShock	n/a	n/a	n/a
508.94000000000005	1.5	WitnessShock	n/a	n/a	n/a
509.14000000000004	0.2	Audio	n/a	n/a	n/a
509.14000000000004	0.2	AudioTone	n/a	n/a	n/a
509.14000000000004	0.2	AudioTone	n/a	n/a	n/a
509.15000000000003	8.060000000000002	RatingScale	n/a	n/a	n/a
517.3199999999999	0.0	FixationCross	n/a	n/a	n/a
518.76	0.0	FixationCross	n/a	n/a	n/a
520.1600000000001	0.5	AudioSendShock	n/a	n/a	n/a
520.1600000000001	0.5	AudioInstruction	n/a	3.1699999999998454	4.089999999999918
520.1600000000001	0.5	Audio	n/a	n/a	n/a
522.69	0.0	Map1	n/a	n/a	n/a
523.3299999999999	0.0	Button	n/a	n/a	n/a
523.3299999999999	0.0	CommanderShock	n/a	n/a	n/a
523.51	1.5	WitnessShock	n/a	n/a	n/a
524.25	0.2	AudioTone	n/a	n/a	n/a
524.25	0.0	LogShock	n/a	n/a	n/a
524.25	0.2	Audio	n/a	n/a	n/a
524.25	0.2	AudioTone	n/a	n/a	n/a
524.26	10.059999999999945	RatingScale	n/a	n/a	n/a
534.4200000000001	0.0	FixationCross	n/a	n/a	n/a
535.73	0.0	FixationCross	n/a	n/a	n/a
537.1300000000001	0.5	AudioInstruction	n/a	4.429999999999836	5.569999999999936
537.1300000000001	0.5	AudioDontSendShock	n/a	n/a	n/a
537.1300000000001	0.5	Audio	n/a	n/a	n/a
539.6500000000001	0.0	Map1	n/a	n/a	n/a
541.56	0.0	CommanderNoShock	n/a	n/a	n/a
541.3599999999999	1.5	WitnessNoShock	n/a	n/a	n/a
541.8599999999999	0.0	AgentNoShock	n/a	n/a	n/a
542.5	1.5	WitnessNoShock	n/a	n/a	n/a
542.7	0.0	LogNoShock	n/a	n/a	n/a
542.7	0.2	AudioTone	n/a	n/a	n/a
542.7	0.2	AudioTone	n/a	n/a	n/a
542.71	8.049999999999955	RatingScale	n/a	n/a	n/a
550.8699999999999	0.0	FixationCross	n/a	n/a	n/a
552.74	0.0	FixationCross	n/a	n/a	n/a
553.54	0.5	AudioSendShock	n/a	n/a	n/a
553.54	0.5	Audio	n/a	n/a	n/a
553.54	0.5	AudioInstruction	n/a	4.7000000000000455	5.910000000000082
556.0699999999999	0.0	Map1	n/a	n/a	n/a
558.24	0.0	Button	n/a	n/a	n/a
558.24	0.0	CommanderShock	n/a	n/a	n/a
558.4199999999998	1.5	WitnessShock	n/a	n/a	n/a
559.45	0.2	Audio	n/a	n/a	n/a
559.45	0.2	AudioTone	n/a	n/a	n/a
559.45	0.2	AudioTone	n/a	n/a	n/a
559.46	0.0	LogShock	n/a	n/a	n/a
559.47	8.069999999999936	RatingScale	n/a	n/a	n/a
567.6400000000001	0.0	FixationCross	n/a	n/a	n/a
569.6800000000001	0.0	FixationCross	n/a	n/a	n/a
572.28	0.5	AudioInstruction	n/a	4.059999999999945	4.920000000000073
572.28	0.5	Audio	n/a	n/a	n/a
572.28	0.5	AudioDontSendShock	n/a	n/a	n/a
574.81	0.0	Map2	n/a	n/a	n/a
576.3399999999999	0.0	CommanderNoShock	n/a	n/a	n/a
576.1399999999999	1.5	WitnessNoShock	n/a	n/a	n/a
576.6600000000001	0.0	AgentNoShock	n/a	n/a	n/a
577.0	1.5	WitnessNoShock	n/a	n/a	n/a
577.2	0.2	Audio	n/a	n/a	n/a
577.2	0.0	LogNoShock	n/a	n/a	n/a
577.2	0.2	AudioTone	n/a	n/a	n/a
577.21	10.059999999999945	RatingScale	n/a	n/a	n/a
587.3800000000001	0.0	FixationCross	n/a	n/a	n/a
589.0699999999999	0.0	FixationCross	n/a	n/a	n/a
592.27	0.5	Audio	n/a	n/a	n/a
592.27	0.5	AudioInstruction	n/a	3.980000000000018	4.529999999999973
592.27	0.5	AudioDontSendShock	n/a	n/a	n/a
594.8	0.0	Map2	n/a	n/a	n/a
596.25	0.0	Button	n/a	n/a	n/a
596.25	0.0	CommanderNoShock	n/a	n/a	n/a
596.3599999999999	1.5	WitnessNoShock	n/a	n/a	n/a
596.8	0.2	AudioTone	n/a	n/a	n/a
596.8	0.2	Audio	n/a	n/a	n/a
596.8	0.0	LogNoShock	n/a	n/a	n/a
596.8	0.2	AudioTone	n/a	n/a	n/a
596.81	9.059999999999945	RatingScale	n/a	n/a	n/a
605.97	0.0	FixationCross	n/a	n/a	n/a
607.72	0.0	FixationCross	n/a	n/a	n/a
608.52	0.5	AudioSendShock	n/a	n/a	n/a
608.52	0.5	Audio	n/a	n/a	n/a
608.52	0.5	AudioInstruction	n/a	3.7799999999999727	4.990000000000009
611.04	0.0	Map1	n/a	n/a	n/a
612.3	0.0	Button	n/a	n/a	n/a
612.3	0.0	CommanderShock	n/a	n/a	n/a
612.48	1.5	WitnessShock	n/a	n/a	n/a
613.51	0.2	Audio	n/a	n/a	n/a
613.51	0.2	AudioTone	n/a	n/a	n/a
613.51	0.2	AudioTone	n/a	n/a	n/a
613.52	0.0	LogShock	n/a	n/a	n/a
613.53	9.049999999999955	RatingScale	n/a	n/a	n/a
622.6800000000001	0.0	FixationCross	n/a	n/a	n/a
